state,year,month,BARLEY,CORN,OATS,SOYBEANS
North Carolina,2017,6,,4.35,,9.63
North Carolina,2017,7,,4.45,,9.64
North Carolina,2017,8,,4.38,,9.66
North Carolina,2017,9,,4.13,,9.63
North Carolina,2017,10,,3.99,,9.58
North Carolina,2017,11,,3.97,,9.35
North Carolina,2017,12,,4.14,,9.27
North Carolina,2018,1,,4.47,,9.42
North Carolina,2018,2,,4.26,,9.65
North Carolina,2018,3,,4.36,,10.1
North Carolina,2018,4,,4.48,,10.1
North Carolina,2018,5,,5.14,,10.1
North Carolina,2018,6,,4.5,,9.45
North Carolina,2018,7,,4.41,,8.88
North Carolina,2018,8,,,,8.67
North Carolina,2018,9,,4.3,,8.89
North Carolina,2018,10,,4.23,,8.85
North Carolina,2018,11,,4.59,,8.58
North Carolina,2018,12,,4.31,,8.65
North Carolina,2019,1,,4.56,,9.03
North Carolina,2019,2,,4.5,,8.63
North Carolina,2019,3,,4.47,,
North Carolina,2019,4,,4.27,,8.38
North Carolina,2019,5,,4.31,,8.24
North Carolina,2019,6,,4.77,,8.53
North Carolina,2019,7,,4.86,,8.6
North Carolina,2019,8,,4.56,,8.39
North Carolina,2019,9,,4.34,,8.41
North Carolina,2019,10,,4.33,,8.7
North Carolina,2019,11,,4.33,,8.52
North Carolina,2019,12,,4.63,,8.79
North Carolina,2020,1,,4.73,,8.95
North Carolina,2020,2,,4.63,,8.95
North Carolina,2020,3,,4.58,,8.75
North Carolina,2020,4,,4.36,,8.51
North Carolina,2020,5,,4.05,,8.29
North Carolina,2020,6,,4.06,,8.77
North Carolina,2020,7,,4.16,,9.02
North Carolina,2020,8,,3.98,,9.18
North Carolina,2020,9,,4.08,,9.65
North Carolina,2020,10,,4.32,,9.8
North Carolina,2020,11,,4.63,,10.3
North Carolina,2020,12,,5.19,,11.1
North Carolina,2021,1,,5.45,,11.8
North Carolina,2021,2,,5.98,,13.1
North Carolina,2021,3,,6.13,,13.6
North Carolina,2021,4,,6.79,,13.5
North Carolina,2021,5,,7.14,,14.8
North Carolina,2021,6,,7.58,,14.4
North Carolina,2021,7,,7.1,,14.7
North Carolina,2021,8,,5.94,,14.9
North Carolina,2021,9,,5.79,,12.8
North Carolina,2021,10,,5.78,,12.5
North Carolina,2021,11,,6.1,,12.5
North Carolina,2021,12,,6.51,,12.8
North Carolina,2022,1,,6.65,,13.3
North Carolina,2022,2,,7.06,,14.6
North Carolina,2022,3,,7.62,,15.5
North Carolina,2022,4,,7.85,,15.9
North Carolina,2022,5,,8.22,,16.1
North Carolina,2022,6,,8.52,,17.0
North Carolina,2022,7,,8.43,,15.9
North Carolina,2022,8,,7.4,,15.7
North Carolina,2022,9,,7.15,,14.2
North Carolina,2022,10,,7.53,,14.0
North Carolina,2022,11,,7.72,,14.1
North Carolina,2022,12,,7.57,,14.5
North Dakota,2000,1,1.98,1.54,0.94,4.09
North Dakota,2000,2,1.85,1.68,0.95,4.32
North Dakota,2000,3,1.91,1.78,1.01,4.47
North Dakota,2000,4,1.86,1.83,1.08,4.6
North Dakota,2000,5,2.06,1.89,1.06,4.89
North Dakota,2000,6,1.75,1.8,0.97,4.46
North Dakota,2000,7,1.73,1.61,0.95,4.21
North Dakota,2000,8,1.42,1.45,0.74,4.16
North Dakota,2000,9,1.46,1.37,0.77,4.3
North Dakota,2000,10,1.66,1.63,0.81,4.16
North Dakota,2000,11,1.7,1.59,0.89,4.24
North Dakota,2000,12,1.76,1.63,0.87,4.38
North Dakota,2001,1,1.74,1.62,0.95,4.29
North Dakota,2001,2,1.76,1.65,1.04,4.19
North Dakota,2001,3,1.73,1.72,0.97,4.12
North Dakota,2001,4,1.65,1.69,0.98,3.87
North Dakota,2001,5,1.67,1.58,0.94,4.0
North Dakota,2001,6,1.55,1.63,1.09,4.22
North Dakota,2001,7,1.65,1.72,1.15,4.47
North Dakota,2001,8,1.62,1.67,1.11,4.39
North Dakota,2001,9,1.82,1.77,1.2,4.1
North Dakota,2001,10,1.76,1.72,1.59,3.83
North Dakota,2001,11,1.79,1.66,1.7,3.86
North Dakota,2001,12,1.75,1.79,1.93,3.84
North Dakota,2002,1,1.74,1.74,1.85,3.92
North Dakota,2002,2,1.74,1.75,1.82,3.9
North Dakota,2002,3,1.72,1.83,1.9,4.03
North Dakota,2002,4,1.65,1.9,1.78,4.1
North Dakota,2002,5,1.72,1.82,1.63,4.3
North Dakota,2002,6,1.7,1.9,1.74,4.56
North Dakota,2002,7,1.73,2.01,1.61,4.99
North Dakota,2002,8,2.05,2.25,1.56,5.12
North Dakota,2002,9,2.1,2.33,1.56,5.18
North Dakota,2002,10,2.27,2.19,1.7,5.03
North Dakota,2002,11,2.71,2.15,1.72,5.21
North Dakota,2002,12,2.89,2.13,1.7,5.24
North Dakota,2003,1,2.79,2.08,1.79,5.35
North Dakota,2003,2,2.87,2.17,1.83,5.39
North Dakota,2003,3,2.81,2.15,1.75,5.44
North Dakota,2003,4,2.79,2.2,1.73,5.59
North Dakota,2003,5,2.91,2.27,1.67,5.86
North Dakota,2003,6,3.01,2.28,1.57,5.87
North Dakota,2003,7,2.79,2.15,1.39,5.64
North Dakota,2003,8,2.59,2.1,1.22,5.34
North Dakota,2003,9,2.55,2.14,1.16,5.66
North Dakota,2003,10,2.75,2.0,1.11,6.13
North Dakota,2003,11,2.73,2.04,1.13,6.75
North Dakota,2003,12,2.63,2.11,,6.65
North Dakota,2004,1,2.52,2.19,1.33,6.7
North Dakota,2004,2,2.57,2.5,1.21,7.72
North Dakota,2004,3,2.48,2.62,1.4,8.59
North Dakota,2004,4,2.51,2.7,1.5,9.2
North Dakota,2004,5,2.5,2.77,1.26,9.12
North Dakota,2004,6,2.48,2.82,1.19,8.09
North Dakota,2004,7,2.42,2.52,1.18,7.56
North Dakota,2004,8,2.25,2.53,1.04,6.58
North Dakota,2004,9,1.94,2.37,1.12,6.11
North Dakota,2004,10,1.98,2.22,,6.06
North Dakota,2004,11,2.02,2.1,,5.72
North Dakota,2004,12,2.23,1.85,1.26,5.5
North Dakota,2005,1,2.13,1.91,1.22,5.59
North Dakota,2005,2,2.04,1.64,1.22,5.36
North Dakota,2005,3,2.27,1.79,1.39,5.74
North Dakota,2005,4,1.9,1.85,,5.88
North Dakota,2005,5,2.0,1.86,1.32,6.0
North Dakota,2005,6,1.93,1.87,1.5,6.24
North Dakota,2005,7,1.91,1.87,1.27,6.28
North Dakota,2005,8,1.67,1.82,1.22,5.82
North Dakota,2005,9,1.76,1.77,1.32,5.51
North Dakota,2005,10,1.9,1.73,1.52,5.58
North Dakota,2005,11,2.07,1.67,1.52,5.38
North Dakota,2005,12,2.11,1.73,1.6,5.39
North Dakota,2006,1,2.1,1.72,1.69,5.47
North Dakota,2006,2,2.14,1.8,1.8,5.39
North Dakota,2006,3,2.2,1.84,1.78,5.21
North Dakota,2006,4,2.16,1.9,1.64,5.08
North Dakota,2006,5,2.28,1.95,1.68,5.22
North Dakota,2006,6,2.1,1.89,1.78,5.19
North Dakota,2006,7,2.19,1.88,1.84,5.19
North Dakota,2006,8,2.23,1.89,1.59,5.01
North Dakota,2006,9,2.31,1.99,1.59,5.27
North Dakota,2006,10,2.41,2.24,1.71,5.34
North Dakota,2006,11,2.72,2.42,1.98,5.61
North Dakota,2006,12,2.75,2.63,2.05,5.74
North Dakota,2007,1,2.82,2.84,1.95,5.9
North Dakota,2007,2,2.89,3.08,2.17,6.4
North Dakota,2007,3,2.93,3.11,2.2,6.54
North Dakota,2007,4,2.91,2.91,2.43,6.57
North Dakota,2007,5,3.02,3.04,2.24,6.73
North Dakota,2007,6,3.28,3.32,2.33,7.08
North Dakota,2007,7,3.3,3.26,2.06,7.18
North Dakota,2007,8,3.31,3.16,2.22,7.07
North Dakota,2007,9,3.86,3.15,2.23,7.73
North Dakota,2007,10,4.1,2.99,2.03,7.85
North Dakota,2007,11,4.45,3.12,2.29,8.59
North Dakota,2007,12,4.14,3.48,,9.87
North Dakota,2008,1,4.03,3.67,2.46,9.56
North Dakota,2008,2,4.47,4.39,2.58,10.9
North Dakota,2008,3,4.17,4.58,3.12,11.3
North Dakota,2008,4,4.49,4.89,3.24,11.9
North Dakota,2008,5,5.25,4.88,3.27,12.1
North Dakota,2008,6,4.85,5.28,3.56,12.3
North Dakota,2008,7,4.77,5.32,3.25,13.3
North Dakota,2008,8,5.15,4.87,2.9,12.2
North Dakota,2008,9,5.27,5.18,2.7,10.8
North Dakota,2008,10,5.25,4.55,2.37,9.8
North Dakota,2008,11,5.26,4.34,2.2,9.65
North Dakota,2008,12,5.36,4.23,2.21,8.68
North Dakota,2009,1,5.23,4.11,2.13,9.39
North Dakota,2009,2,5.37,3.55,1.79,9.18
North Dakota,2009,3,5.38,3.47,1.84,8.38
North Dakota,2009,4,5.01,3.55,1.9,9.62
North Dakota,2009,5,4.76,3.66,2.09,10.2
North Dakota,2009,6,4.83,3.85,2.06,10.9
North Dakota,2009,7,4.6,3.18,2.11,10.3
North Dakota,2009,8,3.72,2.96,2.05,10.1
North Dakota,2009,9,3.77,2.94,1.77,9.24
North Dakota,2009,10,3.86,3.06,2.11,9.3
North Dakota,2009,11,4.34,3.46,1.98,9.27
North Dakota,2009,12,4.26,3.25,,9.4
North Dakota,2010,1,4.11,2.98,2.12,9.28
North Dakota,2010,2,3.97,3.14,2.07,9.23
North Dakota,2010,3,3.99,3.15,1.73,9.05
North Dakota,2010,4,3.36,3.12,2.22,9.04
North Dakota,2010,5,3.21,2.98,1.82,9.06
North Dakota,2010,6,3.05,3.26,1.89,9.17
North Dakota,2010,7,3.44,3.12,1.86,9.25
North Dakota,2010,8,3.08,3.25,1.91,9.58
North Dakota,2010,9,3.11,3.67,2.11,9.5
North Dakota,2010,10,3.56,3.92,2.5,9.83
North Dakota,2010,11,3.7,4.17,2.69,10.5
North Dakota,2010,12,3.73,4.6,2.99,10.7
North Dakota,2011,1,3.61,4.35,,10.9
North Dakota,2011,2,3.81,5.35,3.34,12.5
North Dakota,2011,3,4.35,5.51,3.19,12.5
North Dakota,2011,4,4.16,5.83,3.07,12.4
North Dakota,2011,5,4.24,5.81,3.29,12.5
North Dakota,2011,6,4.65,6.15,3.02,12.7
North Dakota,2011,7,5.1,5.88,2.76,12.8
North Dakota,2011,8,5.35,6.36,3.05,12.8
North Dakota,2011,9,5.42,6.46,3.0,11.6
North Dakota,2011,10,5.79,5.25,2.78,11.4
North Dakota,2011,11,5.43,5.41,2.9,11.2
North Dakota,2011,12,5.59,5.4,2.94,11.1
North Dakota,2012,1,5.59,5.73,3.03,11.3
North Dakota,2012,2,5.63,5.93,3.17,11.7
North Dakota,2012,3,5.42,6.06,3.09,12.6
North Dakota,2012,4,5.45,6.05,3.45,13.2
North Dakota,2012,5,5.56,5.98,3.54,13.6
North Dakota,2012,6,5.65,6.06,2.95,13.5
North Dakota,2012,7,6.32,6.56,3.16,14.7
North Dakota,2012,8,6.62,7.37,3.28,15.4
North Dakota,2012,9,6.96,6.26,3.36,14.2
North Dakota,2012,10,6.58,6.33,,13.9
North Dakota,2012,11,6.54,6.64,3.18,13.9
North Dakota,2012,12,6.47,6.46,3.41,14.1
North Dakota,2013,1,6.57,6.52,3.51,13.8
North Dakota,2013,2,6.42,6.61,3.24,14.1
North Dakota,2013,3,6.45,6.77,3.6,13.9
North Dakota,2013,4,6.39,6.59,3.5,13.5
North Dakota,2013,5,6.58,6.39,3.87,14.0
North Dakota,2013,6,6.43,6.47,3.52,14.4
North Dakota,2013,7,6.32,6.37,3.58,14.3
North Dakota,2013,8,5.96,5.97,3.17,13.1
North Dakota,2013,9,6.3,5.67,3.23,12.6
North Dakota,2013,10,6.18,4.32,2.81,12.3
North Dakota,2013,11,6.36,4.04,2.86,12.2
North Dakota,2013,12,6.37,4.07,3.1,12.6
North Dakota,2014,1,6.11,4.16,3.11,12.4
North Dakota,2014,2,5.87,3.83,,12.5
North Dakota,2014,3,5.88,3.94,3.56,12.7
North Dakota,2014,4,5.92,4.01,2.96,13.1
North Dakota,2014,5,5.98,4.21,3.05,13.2
North Dakota,2014,6,5.9,4.0,2.98,12.7
North Dakota,2014,7,5.69,3.67,2.93,11.7
North Dakota,2014,8,5.32,3.35,2.33,10.7
North Dakota,2014,9,5.25,2.94,2.23,10.1
North Dakota,2014,10,5.32,3.09,2.71,9.58
North Dakota,2014,11,5.4,3.27,2.63,9.74
North Dakota,2014,12,5.31,3.49,2.36,9.82
North Dakota,2015,1,5.29,3.44,2.39,9.5
North Dakota,2015,2,5.2,3.39,2.26,9.1
North Dakota,2015,3,5.08,3.3,2.25,9.06
North Dakota,2015,4,5.09,3.39,2.1,8.85
North Dakota,2015,5,5.16,3.47,,8.78
North Dakota,2015,6,5.4,3.2,,8.66
North Dakota,2015,7,4.86,3.4,2.07,9.02
North Dakota,2015,8,4.74,3.29,1.87,8.93
North Dakota,2015,9,4.82,3.33,2.02,8.68
North Dakota,2015,10,4.83,3.35,1.88,8.45
North Dakota,2015,11,5.04,3.26,2.08,8.21
North Dakota,2015,12,5.0,3.23,2.26,8.23
North Dakota,2016,1,4.76,3.23,2.32,8.22
North Dakota,2016,2,4.79,3.16,,8.1
North Dakota,2016,3,4.97,3.21,2.12,8.06
North Dakota,2016,4,4.87,3.27,1.91,8.47
North Dakota,2016,5,5.0,3.42,1.79,9.3
North Dakota,2016,6,5.26,3.52,1.99,9.88
North Dakota,2016,7,4.75,3.42,1.83,9.59
North Dakota,2016,8,4.04,3.1,1.93,9.49
North Dakota,2016,9,4.44,3.06,1.98,8.9
North Dakota,2016,10,4.26,2.95,2.08,8.93
North Dakota,2016,11,4.59,2.97,,9.02
North Dakota,2016,12,5.1,3.0,,8.94
North Dakota,2017,1,4.63,2.99,2.22,9.2
North Dakota,2017,2,4.62,3.0,2.35,9.38
North Dakota,2017,3,4.37,3.16,2.45,9.03
North Dakota,2017,4,4.24,3.1,1.95,8.51
North Dakota,2017,5,4.36,3.13,2.26,8.71
North Dakota,2017,6,4.35,3.09,2.36,8.59
North Dakota,2017,7,4.34,3.11,2.34,8.74
North Dakota,2017,8,4.23,2.89,2.63,8.52
North Dakota,2017,9,4.18,2.85,2.54,8.79
North Dakota,2017,10,4.43,2.86,2.35,8.82
North Dakota,2017,11,4.22,2.77,,8.8
North Dakota,2017,12,4.32,2.85,2.53,8.86
North Dakota,2018,1,4.43,2.87,2.41,8.81
North Dakota,2018,2,4.44,2.97,,9.09
North Dakota,2018,3,4.3,3.08,2.46,9.29
North Dakota,2018,4,4.13,3.2,2.49,9.32
North Dakota,2018,5,4.13,3.36,2.28,9.41
North Dakota,2018,6,4.45,3.28,2.45,8.98
North Dakota,2018,7,4.18,3.26,2.49,8.45
North Dakota,2018,8,4.15,3.09,2.17,7.97
North Dakota,2018,9,4.11,3.2,2.26,8.56
North Dakota,2018,10,4.05,3.18,2.19,8.37
North Dakota,2018,11,4.4,3.14,2.32,8.03
North Dakota,2018,12,4.26,3.16,2.46,8.06
North Dakota,2019,1,4.18,3.2,2.44,8.05
North Dakota,2019,2,4.3,3.31,,7.82
North Dakota,2019,3,4.37,3.3,2.49,7.83
North Dakota,2019,4,4.29,3.25,2.63,7.65
North Dakota,2019,5,4.19,3.38,2.66,7.4
North Dakota,2019,6,4.45,3.58,2.58,7.64
North Dakota,2019,7,4.22,3.72,2.39,7.75
North Dakota,2019,8,4.11,3.46,2.31,7.52
North Dakota,2019,9,4.06,3.56,2.36,7.74
North Dakota,2019,10,4.27,3.7,2.55,7.97
North Dakota,2019,11,4.65,3.4,2.5,8.01
North Dakota,2019,12,4.2,3.27,2.56,7.96
North Dakota,2020,1,4.26,3.22,2.73,8.06
North Dakota,2020,2,4.16,3.17,2.52,7.83
North Dakota,2020,3,4.06,3.16,2.57,7.67
North Dakota,2020,4,4.17,2.82,2.48,7.48
North Dakota,2020,5,3.79,2.89,2.41,7.48
North Dakota,2020,6,3.9,2.81,2.38,7.73
North Dakota,2020,7,4.05,2.91,2.42,7.97
North Dakota,2020,8,4.05,2.79,2.43,8.11
North Dakota,2020,9,4.59,3.0,2.38,8.9
North Dakota,2020,10,4.28,3.33,2.37,9.16
North Dakota,2020,11,4.64,3.56,2.39,9.67
North Dakota,2020,12,4.85,3.73,2.47,9.92
North Dakota,2021,1,4.54,3.99,2.43,10.4
North Dakota,2021,2,4.86,4.39,2.72,12.5
North Dakota,2021,3,4.85,4.66,2.94,13.1
North Dakota,2021,4,4.73,5.06,3.28,13.6
North Dakota,2021,5,4.56,5.32,3.13,14.7
North Dakota,2021,6,4.95,5.53,2.98,14.0
North Dakota,2021,7,4.87,5.94,3.49,13.1
North Dakota,2021,8,5.21,6.07,3.42,12.9
North Dakota,2021,9,5.15,5.92,3.79,11.8
North Dakota,2021,10,5.65,4.92,4.22,11.8
North Dakota,2021,11,5.26,5.1,4.68,11.7
North Dakota,2021,12,5.42,5.22,5.66,12.2
North Dakota,2022,1,5.43,5.39,5.24,12.8
North Dakota,2022,2,5.47,5.88,4.98,14.3
North Dakota,2022,3,5.75,6.34,5.08,15.1
North Dakota,2022,4,5.71,6.77,6.29,15.4
North Dakota,2022,5,6.17,7.21,5.63,15.8
North Dakota,2022,6,6.1,7.06,6.67,15.7
North Dakota,2022,7,5.91,6.83,5.92,14.6
North Dakota,2022,8,7.23,6.93,4.64,14.2
North Dakota,2022,9,7.52,6.88,4.52,13.8
North Dakota,2022,10,7.58,6.16,3.86,13.3
North Dakota,2022,11,7.37,5.98,3.87,13.8
North Dakota,2022,12,7.08,6.17,4.88,13.8
Ohio,2000,1,,2.01,1.51,4.74
Ohio,2000,2,,2.08,1.68,4.92
Ohio,2000,3,,2.11,1.55,5.01
Ohio,2000,4,,2.14,1.47,5.17
Ohio,2000,5,,2.19,1.47,5.26
Ohio,2000,6,,1.96,1.41,5.01
Ohio,2000,7,,1.77,1.31,4.74
Ohio,2000,8,,1.59,1.24,4.65
Ohio,2000,9,,1.59,1.37,4.67
Ohio,2000,10,,1.75,1.35,4.48
Ohio,2000,11,,1.87,1.51,4.6
Ohio,2000,12,,2.02,1.27,4.99
Ohio,2001,1,,2.08,1.51,4.86
Ohio,2001,2,,2.01,1.51,4.57
Ohio,2001,3,,2.0,1.59,4.41
Ohio,2001,4,,1.89,1.58,4.3
Ohio,2001,5,,1.83,1.65,4.46
Ohio,2001,6,,1.8,1.68,4.68
Ohio,2001,7,,1.95,1.46,5.05
Ohio,2001,8,,2.01,1.38,5.04
Ohio,2001,9,,1.97,1.23,4.51
Ohio,2001,10,,1.86,1.68,4.18
Ohio,2001,11,,1.86,1.64,4.27
Ohio,2001,12,,1.99,1.55,4.37
Ohio,2002,1,,2.03,2.01,4.38
Ohio,2002,2,,2.0,2.12,4.35
Ohio,2002,3,,1.99,2.05,4.56
Ohio,2002,4,,1.94,1.98,4.64
Ohio,2002,5,,2.0,1.91,4.87
Ohio,2002,6,,2.1,2.27,5.2
Ohio,2002,7,,2.32,1.71,5.63
Ohio,2002,8,,2.56,1.71,5.59
Ohio,2002,9,,2.6,2.0,5.47
Ohio,2002,10,,2.43,1.91,5.27
Ohio,2002,11,,2.46,2.12,5.52
Ohio,2002,12,,2.49,2.29,5.61
Ohio,2003,1,,2.48,2.35,5.63
Ohio,2003,2,,2.5,,5.69
Ohio,2003,3,,2.51,2.22,5.7
Ohio,2003,4,,2.51,2.1,5.95
Ohio,2003,5,,2.58,,6.25
Ohio,2003,6,,2.55,1.9,6.26
Ohio,2003,7,,2.37,1.92,5.98
Ohio,2003,8,,2.31,1.74,5.83
Ohio,2003,9,,2.31,1.77,6.16
Ohio,2003,10,,2.13,1.69,6.66
Ohio,2003,11,,2.17,1.67,7.08
Ohio,2003,12,,2.3,1.74,7.23
Ohio,2004,1,,2.39,1.67,7.28
Ohio,2004,2,,2.67,1.7,8.38
Ohio,2004,3,,2.83,1.94,9.42
Ohio,2004,4,,2.99,1.85,9.81
Ohio,2004,5,,2.96,1.9,9.51
Ohio,2004,6,,2.93,1.87,8.98
Ohio,2004,7,,2.54,1.77,8.51
Ohio,2004,8,,2.36,1.75,6.49
Ohio,2004,9,,2.12,1.57,5.71
Ohio,2004,10,,2.04,1.68,5.58
Ohio,2004,11,,1.95,,5.24
Ohio,2004,12,,1.95,,5.39
Ohio,2005,1,,2.13,2.04,5.55
Ohio,2005,2,,1.97,1.95,5.39
Ohio,2005,3,,2.01,,6.03
Ohio,2005,4,,1.99,2.08,6.05
Ohio,2005,5,,2.01,,6.29
Ohio,2005,6,,2.11,,6.76
Ohio,2005,7,,2.21,1.9,6.8
Ohio,2005,8,,2.01,1.75,6.41
Ohio,2005,9,,1.78,1.45,5.91
Ohio,2005,10,,1.77,1.42,5.7
Ohio,2005,11,,1.69,,5.55
Ohio,2005,12,,1.93,,5.91
Ohio,2006,1,,1.98,,5.92
Ohio,2006,2,,2.09,,5.83
Ohio,2006,3,,2.09,1.62,5.71
Ohio,2006,4,,2.17,,5.63
Ohio,2006,5,,2.26,,5.78
Ohio,2006,6,,2.23,,5.76
Ohio,2006,7,,2.25,1.62,5.82
Ohio,2006,8,,2.12,1.36,5.43
Ohio,2006,9,,2.18,,5.37
Ohio,2006,10,,2.56,,5.67
Ohio,2006,11,,2.92,,6.22
Ohio,2006,12,,3.21,,6.35
Ohio,2007,1,,3.11,,6.39
Ohio,2007,2,,3.67,,6.99
Ohio,2007,3,,3.61,,6.99
Ohio,2007,4,,3.48,,7.06
Ohio,2007,5,,3.57,,7.34
Ohio,2007,6,,3.68,,7.72
Ohio,2007,7,,3.33,1.51,7.88
Ohio,2007,8,,3.33,1.88,7.84
Ohio,2007,9,,3.34,1.78,8.26
Ohio,2007,10,,3.29,,8.44
Ohio,2007,11,,3.46,,9.28
Ohio,2007,12,,3.84,,9.95
Ohio,2008,1,,4.04,,10.1
Ohio,2008,2,,4.66,,11.6
Ohio,2008,3,,4.78,,11.5
Ohio,2008,4,,5.36,,12.0
Ohio,2008,5,,5.54,,12.1
Ohio,2008,6,,5.91,,13.1
Ohio,2008,7,,5.56,,13.7
Ohio,2008,8,,5.79,,13.3
Ohio,2008,9,,4.88,,10.6
Ohio,2008,10,,4.35,,9.98
Ohio,2008,11,,4.25,4.33,9.61
Ohio,2008,12,,4.24,,9.83
Ohio,2009,1,,4.59,,10.4
Ohio,2009,2,,4.15,,9.96
Ohio,2009,3,,4.05,,9.53
Ohio,2009,4,,3.91,,10.1
Ohio,2009,5,,4.13,3.8,11.4
Ohio,2009,6,,4.3,2.69,12.0
Ohio,2009,7,,3.61,,11.2
Ohio,2009,8,,3.43,,11.1
Ohio,2009,9,,3.34,,9.99
Ohio,2009,10,,3.66,,9.63
Ohio,2009,11,,3.59,,9.72
Ohio,2009,12,,3.56,,9.95
Ohio,2010,1,,3.57,,9.93
Ohio,2010,2,,3.5,,9.87
Ohio,2010,3,,3.5,,9.73
Ohio,2010,4,,3.38,,9.68
Ohio,2010,5,,3.52,,9.5
Ohio,2010,6,,3.39,,9.82
Ohio,2010,7,,3.57,,10.2
Ohio,2010,8,,3.83,,10.7
Ohio,2010,9,,4.21,,10.2
Ohio,2010,10,,4.56,,10.6
Ohio,2010,11,,4.96,,11.6
Ohio,2010,12,,5.04,,12.1
Ohio,2011,1,,5.23,,11.9
Ohio,2011,2,,5.9,,12.6
Ohio,2011,3,,5.95,,12.9
Ohio,2011,4,,6.8,,12.9
Ohio,2011,5,,6.93,,13.5
Ohio,2011,6,,6.89,,13.4
Ohio,2011,7,,7.06,,13.5
Ohio,2011,8,,7.4,,13.6
Ohio,2011,9,,6.95,,13.5
Ohio,2011,10,,6.03,,11.9
Ohio,2011,11,,6.03,,11.8
Ohio,2011,12,,6.04,,11.8
Ohio,2012,1,,6.19,,12.2
Ohio,2012,2,,6.43,,12.6
Ohio,2012,3,,6.51,,13.5
Ohio,2012,4,,6.5,,13.7
Ohio,2012,5,,6.46,,14.3
Ohio,2012,6,,6.48,,14.2
Ohio,2012,7,,7.45,,15.7
Ohio,2012,8,,8.09,,16.5
Ohio,2012,9,,7.33,,14.8
Ohio,2012,10,,7.06,,14.3
Ohio,2012,11,,7.18,,14.3
Ohio,2012,12,,7.17,,14.5
Ohio,2013,1,,7.15,,14.6
Ohio,2013,2,,7.18,,14.8
Ohio,2013,3,,7.29,,14.8
Ohio,2013,4,,7.02,,14.5
Ohio,2013,5,,7.0,,14.9
Ohio,2013,6,,7.05,,15.3
Ohio,2013,7,,6.83,,15.7
Ohio,2013,8,,6.34,,14.6
Ohio,2013,9,,5.57,,13.0
Ohio,2013,10,,4.36,,12.3
Ohio,2013,11,,4.17,,12.7
Ohio,2013,12,,4.31,,13.1
Ohio,2014,1,,4.36,,13.1
Ohio,2014,2,,4.37,,13.4
Ohio,2014,3,,4.57,,14.1
Ohio,2014,4,,4.69,,14.5
Ohio,2014,5,,4.89,,15.0
Ohio,2014,6,,4.49,,14.8
Ohio,2014,7,,4.13,,13.3
Ohio,2014,8,,3.62,,13.1
Ohio,2014,9,,3.55,,11.1
Ohio,2014,10,,3.48,,10.1
Ohio,2014,11,,3.59,,10.4
Ohio,2014,12,,3.9,,10.6
Ohio,2015,1,,3.87,,10.7
Ohio,2015,2,,3.95,,10.3
Ohio,2015,3,,3.93,,10.1
Ohio,2015,4,,3.83,,9.83
Ohio,2015,5,,3.71,,9.71
Ohio,2015,6,,3.71,,10.1
Ohio,2015,7,,4.02,,10.3
Ohio,2015,8,,3.94,,10.2
Ohio,2015,9,,3.82,,8.88
Ohio,2015,10,,3.79,,8.8
Ohio,2015,11,,3.87,,8.83
Ohio,2015,12,,4.01,,9.06
Ohio,2016,1,,3.9,,9.15
Ohio,2016,2,,3.86,,8.87
Ohio,2016,3,,3.87,,8.88
Ohio,2016,4,,3.91,,9.52
Ohio,2016,5,,4.02,,10.0
Ohio,2016,6,,4.19,,10.6
Ohio,2016,7,,3.81,,10.6
Ohio,2016,8,,3.57,,10.3
Ohio,2016,9,,3.3,,9.59
Ohio,2016,10,,3.45,,9.44
Ohio,2016,11,,3.44,,9.68
Ohio,2016,12,,3.57,,9.89
Ohio,2017,1,,3.65,,9.95
Ohio,2017,2,,3.69,,10.2
Ohio,2017,3,,3.69,,9.92
Ohio,2017,4,,3.67,,9.51
Ohio,2017,5,,3.74,,9.56
Ohio,2017,6,,3.78,,9.39
Ohio,2017,7,,3.83,,9.62
Ohio,2017,8,,3.6,,9.29
Ohio,2017,9,,3.49,,9.46
Ohio,2017,10,,3.44,,9.39
Ohio,2017,11,,3.37,,9.44
Ohio,2017,12,,3.5,,9.65
Ohio,2018,1,,3.54,,9.63
Ohio,2018,2,,3.64,,9.82
Ohio,2018,3,,3.79,,10.1
Ohio,2018,4,,3.83,,10.3
Ohio,2018,5,,3.96,,10.1
Ohio,2018,6,,3.78,,9.67
Ohio,2018,7,,3.65,,9.35
Ohio,2018,8,,3.55,,8.81
Ohio,2018,9,,3.46,,8.86
Ohio,2018,10,,3.47,,8.65
Ohio,2018,11,,3.48,,8.67
Ohio,2018,12,,3.63,,8.76
Ohio,2019,1,,3.69,,9.03
Ohio,2019,2,,3.73,,8.85
Ohio,2019,3,,3.74,,8.66
Ohio,2019,4,,3.64,,8.5
Ohio,2019,5,,3.79,,8.14
Ohio,2019,6,,4.28,,8.53
Ohio,2019,7,,4.59,,8.65
Ohio,2019,8,,4.3,,8.6
Ohio,2019,9,,4.11,,8.58
Ohio,2019,10,,4.14,,8.97
Ohio,2019,11,,4.06,,9.13
Ohio,2019,12,,4.13,,9.35
Ohio,2020,1,,4.15,,9.39
Ohio,2020,2,,4.14,,9.3
Ohio,2020,3,,3.99,,9.11
Ohio,2020,4,,3.66,,8.88
Ohio,2020,5,,3.46,,8.72
Ohio,2020,6,,3.54,,8.82
Ohio,2020,7,,3.47,,8.95
